timestamp,device_id,data_age,priority,rssi,channel_occupancy,collision_rate,neighbor_count,success,delay_used,collision_detected
2026-01-01T18:46:44.511701,1,0,2,-61,0.93,0.3,9,1,200,0
2026-01-01T18:46:45.395230,2,0,1,-47,0.79,0.6,7,0,1000,1
2026-01-01T18:46:47.275890,1,0,1,-62,0.93,0.2,9,1,200,0
2026-01-01T18:46:48.897347,2,0,1,-47,0.79,0.6,7,1,1000,0
2026-01-01T18:46:49.939711,1,0,2,-50,0.93,0.2,9,0,100,1
2026-01-01T18:46:51.507072,2,0,3,-46,0.79,0.5,7,1,100,0
2026-01-01T18:46:52.601280,1,0,1,-55,0.93,0.2,9,0,200,1
2026-01-01T18:46:54.519079,2,0,1,-47,0.79,0.4,7,1,500,0
2026-01-01T18:46:55.160617,1,0,3,-56,0.93,0.2,9,0,0,1
2026-01-01T18:46:57.530912,2,0,1,-51,0.79,0.4,7,1,500,0
2026-01-01T18:46:57.825299,1,0,2,-59,0.93,0.3,9,0,200,1
2026-01-01T18:47:00.541635,2,0,1,-48,0.79,0.4,7,1,500,0
2026-01-01T18:47:00.895447,1,0,1,-62,0.93,0.4,9,0,500,1
2026-01-01T18:47:03.553733,2,0,1,-49,0.79,0.4,7,1,500,0
2026-01-01T18:47:03.865128,1,0,2,-54,0.93,0.5,9,0,500,1
2026-01-01T18:47:06.163915,2,0,3,-50,0.79,0.5,7,1,100,0
2026-01-01T18:47:06.937417,1,0,2,-55,0.93,0.6,9,0,500,1
2026-01-01T18:47:09.179539,2,0,2,-46,0.79,0.5,7,1,500,0
2026-01-01T18:47:10.418899,1,0,1,-51,0.93,0.6,9,1,1000,0
2026-01-01T18:47:11.887600,2,0,2,-49,0.79,0.4,7,1,200,0
2026-01-01T18:47:13.900413,1,0,2,-49,0.93,0.7,9,1,1000,0
2026-01-01T18:47:14.899579,2,0,1,-46,0.79,0.4,7,0,500,1
2026-01-01T18:47:17.484439,1,0,2,-50,0.93,0.7,9,1,1000,0
2026-01-01T18:47:17.616717,2,0,1,-48,0.79,0.3,7,0,200,1
2026-01-01T18:47:20.322012,2,0,1,-47,0.79,0.3,7,1,200,0
2026-01-01T18:47:20.966092,1,0,1,-50,0.93,0.7,9,0,1000,1
2026-01-01T18:47:22.836179,2,0,3,-47,0.79,0.3,7,1,0,0
2026-01-01T18:47:24.448932,1,0,2,-50,0.93,0.7,9,1,1000,0
2026-01-01T18:47:25.551421,2,0,1,-47,0.79,0.2,7,0,200,1
2026-01-01T18:47:27.519792,1,0,2,-51,0.93,0.6,9,1,500,0
2026-01-01T18:47:28.055170,2,0,3,-48,0.79,0.2,7,0,0,1
2026-01-01T18:47:30.767741,2,0,1,-50,0.79,0.2,7,1,200,0
2026-01-01T18:47:31.002376,1,0,1,-51,0.93,0.6,9,0,1000,1
2026-01-01T18:47:33.274357,2,0,3,-52,0.79,0.1,7,1,0,0
2026-01-01T18:47:33.971560,1,0,1,-53,0.93,0.5,9,0,500,1
2026-01-01T18:47:35.889556,2,0,2,-51,0.79,0.1,7,1,100,0
2026-01-01T18:47:36.633966,1,0,3,-51,0.93,0.4,9,0,100,1
2026-01-01T18:47:38.595722,2,0,1,-48,0.79,0.2,7,1,200,0
2026-01-01T18:47:39.603224,1,0,1,-50,0.93,0.4,9,0,500,1
2026-01-01T18:47:41.306374,2,0,1,-48,0.79,0.2,7,1,200,0
2026-01-01T18:47:42.161953,1,0,3,-53,0.93,0.4,9,0,100,1
2026-01-01T18:47:43.820078,2,0,3,-51,0.79,0.2,7,1,0,0
2026-01-01T18:47:44.723661,1,0,3,-55,0.93,0.3,9,0,0,1
2026-01-01T18:47:46.329654,2,0,3,-52,0.79,0.3,7,1,0,0
2026-01-01T18:47:47.284669,1,0,3,-58,0.93,0.4,9,0,100,1
2026-01-01T18:47:48.940972,2,0,3,-53,0.79,0.4,7,1,100,0
2026-01-01T18:47:49.945956,1,0,3,-57,0.93,0.5,9,0,100,1
2026-01-01T18:47:51.954072,2,0,1,-50,0.79,0.4,7,1,500,0
2026-01-01T18:47:52.608849,1,0,3,-53,0.93,0.6,9,0,200,1
2026-01-01T18:47:54.565636,2,0,3,-47,0.79,0.4,7,1,100,0
2026-01-01T18:47:56.192840,1,0,2,-62,0.93,0.7,9,1,1000,0
2026-01-01T18:47:58.854857,1,0,3,-62,0.93,0.7,9,1,200,0
2026-01-01T18:48:03.361057,1,0,1,-60,0.93,0.8,9,1,2000,0
2026-01-01T18:48:06.127143,1,0,3,-64,0.93,0.9,9,1,200,0
2026-01-01T18:48:10.631375,1,0,1,-63,0.93,0.8,9,1,2000,0
2026-01-01T18:48:13.293761,1,0,3,-60,0.93,0.7,9,1,200,0
2026-01-01T18:48:16.878030,1,0,2,-64,0.93,0.7,9,1,1000,0
2026-01-01T18:48:19.847807,1,0,2,-62,0.93,0.6,9,1,500,0
2026-01-01T18:48:22.817239,1,0,1,-64,0.93,0.5,9,1,500,0
2026-01-01T18:48:25.582130,1,0,2,-62,0.93,0.4,9,1,200,0
2026-01-01T18:48:28.039974,1,0,3,-60,0.93,0.3,9,1,0,0
2026-01-01T18:48:30.702104,1,0,2,-59,0.93,0.2,9,1,100,0
2026-01-01T18:48:52.527291,2,0,3,-48,0.56,0.0,8,1,0,0
2026-01-01T18:48:54.677136,1,0,2,-61,0.56,0.0,8,1,100,0
2026-01-01T18:48:55.024580,2,0,3,-50,0.5900001,0.0,8,0,0,1
2026-01-01T18:48:57.327014,1,0,2,-59,0.5900001,0.0,8,1,100,0
2026-01-01T18:48:58.022205,2,0,1,-51,0.62,0.5,8,0,500,1
2026-01-01T18:49:00.091559,1,0,1,-62,0.62,0.0,8,1,200,0
2026-01-01T18:49:01.523437,2,0,1,-51,0.65,0.6666667,8,1,1000,0
2026-01-01T18:49:02.652734,1,0,3,-63,0.65,0.0,8,0,0,1
2026-01-01T18:49:04.116963,2,0,3,-50,0.68,0.5,8,1,100,0
2026-01-01T18:49:05.417319,1,0,1,-61,0.68,0.25,8,1,200,0
2026-01-01T18:49:06.709063,2,0,3,-50,0.71,0.4,8,1,100,0
2026-01-01T18:49:08.078856,1,0,2,-60,0.71,0.2,8,1,100,0
2026-01-01T18:49:09.406547,2,0,2,-51,0.74,0.3333333,8,1,200,0
2026-01-01T18:49:10.639613,1,0,3,-60,0.74,0.1666667,8,1,0,0
2026-01-01T18:49:11.904276,2,0,3,-50,0.77,0.2857143,8,1,0,0
2026-01-01T18:49:13.199146,1,0,3,-60,0.77,0.1428571,8,1,0,0
2026-01-01T18:49:14.404251,2,0,3,-50,0.8,0.25,8,1,0,0
2026-01-01T18:49:15.964207,1,0,1,-61,0.8,0.125,8,1,200,0
2026-01-01T18:49:17.105568,2,0,1,-51,0.83,0.2222222,8,0,200,1
2026-01-01T18:49:18.626737,1,0,2,-63,0.83,0.1111111,8,1,100,0
2026-01-01T18:49:19.798094,2,0,1,-51,0.86,0.2,8,1,200,0
2026-01-01T18:49:21.289917,1,0,2,-62,0.86,0.1,8,1,100,0
2026-01-01T18:49:22.293894,2,0,3,-49,0.86,0.2,8,0,0,1
2026-01-01T18:49:23.951211,1,0,1,-61,0.86,0.1,8,1,200,0
2026-01-01T18:49:24.893085,2,0,2,-51,0.86,0.2,8,0,100,1
2026-01-01T18:49:26.614926,1,0,2,-61,0.86,0.1,8,1,100,0
2026-01-01T18:49:27.493259,2,0,2,-51,0.86,0.1,8,0,100,1
2026-01-01T18:49:29.173845,1,0,2,-61,0.86,0.1,8,1,100,0
2026-01-01T18:49:30.088301,2,0,2,-50,0.86,0.2,8,0,100,1
2026-01-01T18:49:31.734564,1,0,2,-61,0.86,0.0,8,1,100,0
2026-01-01T18:49:32.582002,2,0,3,-51,0.86,0.2,8,0,0,1
2026-01-01T18:49:34.396734,1,0,2,-61,0.86,0.0,8,1,100,0
2026-01-01T18:49:35.079470,2,0,3,-49,0.86,0.3,8,0,0,1
2026-01-01T18:49:37.059014,1,0,1,-60,0.86,0.0,8,1,200,0
2026-01-01T18:49:37.679064,2,0,3,-50,0.86,0.4,8,0,100,1
2026-01-01T18:49:39.618924,1,0,2,-61,0.86,0.0,8,1,100,0
2026-01-01T18:49:40.279406,2,0,3,-50,0.86,0.5,8,0,100,1
2026-01-01T18:49:42.174443,1,0,3,-61,0.86,0.0,8,1,0,0
2026-01-01T18:49:43.786091,2,0,1,-50,0.86,0.6,8,1,1000,0
2026-01-01T18:49:44.636552,1,0,3,-58,0.86,0.0,8,0,0,1
2026-01-01T18:49:47.277403,2,0,2,-51,0.86,0.7,8,1,1000,0
2026-01-01T18:49:47.401481,1,0,1,-60,0.86,0.0,8,0,200,1
2026-01-01T18:49:49.961445,1,0,2,-65,0.86,0.0,8,1,100,0
2026-01-01T18:49:50.775510,2,0,2,-49,0.86,0.8,8,0,1000,1
2026-01-01T18:49:52.419029,1,0,3,-69,0.86,0.1,8,1,0,0
2026-01-01T18:49:55.183880,1,0,1,-64,0.86,0.2,8,1,200,0
2026-01-01T18:49:55.274258,2,0,1,-49,0.86,0.8,8,0,2000,1
2026-01-01T18:49:57.846598,1,0,1,-62,0.86,0.2,8,1,200,0
2026-01-01T18:49:57.975895,2,0,3,-49,0.86,0.8,8,0,200,1
2026-01-01T18:50:00.508919,1,0,1,-57,0.86,0.2,8,1,200,0
2026-01-01T18:50:00.672750,2,0,3,-50,0.86,0.7,8,0,200,1
2026-01-01T18:50:03.273756,1,0,1,-57,0.86,0.2,8,1,200,0
2026-01-01T18:50:03.371948,2,0,3,-52,0.86,0.7,8,0,200,1
2026-01-01T18:50:05.936274,1,0,1,-69,0.86,0.2,8,1,200,0
2026-01-01T18:50:06.873424,2,0,2,-49,0.86,0.7,8,0,1000,1
2026-01-01T18:50:08.599110,1,0,2,-57,0.86,0.2,8,1,100,0
2026-01-01T18:50:10.372574,2,0,2,-49,0.86,0.7,8,1,1000,0
2026-01-01T18:50:11.057310,1,0,3,-59,0.86,0.2,8,0,0,1
2026-01-01T18:50:13.075822,2,0,3,-51,0.86,0.7,8,1,200,0
2026-01-01T18:50:13.513972,1,0,3,-56,0.86,0.2,8,0,0,1
2026-01-01T18:50:16.073927,1,0,3,-65,0.86,0.3,8,1,0,0
2026-01-01T18:50:16.573044,2,0,2,-50,0.86,0.7,8,0,1000,1
2026-01-01T18:50:18.736582,1,0,2,-67,0.86,0.2,8,1,100,0
2026-01-01T18:50:20.077813,2,0,2,-49,0.86,0.7,8,1,1000,0
2026-01-01T18:50:21.502166,1,0,1,-71,0.86,0.1,8,1,200,0
2026-01-01T18:50:22.778145,2,0,3,-49,0.86,0.7,8,1,200,0
2026-01-01T18:50:23.959049,1,0,3,-65,0.86,0.1,8,1,0,0
2026-01-01T18:50:25.780366,2,0,2,-50,0.86,0.6,8,1,500,0
2026-01-01T18:50:26.724354,1,0,1,-68,0.86,0.1,8,0,200,1
2026-01-01T18:50:29.283533,2,0,1,-52,0.86,0.6,8,1,1000,0
2026-01-01T18:50:29.284217,1,0,3,-58,0.86,0.2,8,0,0,1
2026-01-01T18:50:31.989496,2,0,3,-52,0.86,0.7,8,1,200,0
2026-01-01T18:50:32.048779,1,0,1,-57,0.86,0.3,8,0,200,1
2026-01-01T18:50:34.814290,1,0,2,-59,0.86,0.4,8,1,200,0
2026-01-01T18:50:35.485710,2,0,1,-50,0.86,0.7,8,0,1000,1
2026-01-01T18:50:37.885845,1,0,1,-65,0.86,0.4,8,1,500,0
2026-01-01T18:50:38.186853,2,0,3,-49,0.86,0.6,8,0,200,1
2026-01-01T18:50:40.548295,1,0,3,-62,0.86,0.4,8,1,100,0
2026-01-01T18:50:40.789598,2,0,3,-48,0.86,0.5,8,0,100,1
2026-01-01T18:50:43.313140,1,0,1,-65,0.86,0.3,8,1,200,0
2026-01-01T18:50:43.393628,2,0,3,-48,0.86,0.4,8,0,100,1
2026-01-01T18:50:45.892384,2,0,3,-48,0.86,0.3,8,1,0,0
2026-01-01T18:50:46.077906,1,0,2,-65,0.86,0.3,8,0,200,1
2026-01-01T18:50:48.594081,2,0,1,-48,0.86,0.3,8,1,200,0
2026-01-01T18:50:48.842829,1,0,2,-64,0.86,0.4,8,0,200,1
2026-01-01T18:50:51.296062,2,0,1,-48,0.86,0.3,8,1,200,0
2026-01-01T18:50:51.505723,1,0,2,-65,0.86,0.4,8,0,200,1
2026-01-01T18:50:53.995888,2,0,2,-50,0.86,0.4,8,1,200,0
2026-01-01T18:50:54.577303,1,0,1,-65,0.86,0.5,8,0,500,1
2026-01-01T18:50:57.000035,2,0,2,-49,0.86,0.5,8,1,500,0
2026-01-01T18:50:57.547057,1,0,1,-66,0.86,0.5,8,0,500,1
2026-01-01T18:50:59.597626,2,0,3,-48,0.86,0.4,8,1,100,0
2026-01-01T18:51:00.517578,1,0,1,-65,0.86,0.5,8,0,500,1
2026-01-01T18:51:02.215642,2,0,3,-48,0.86,0.4,8,1,100,0
2026-01-01T18:51:03.179135,1,0,3,-66,0.86,0.5,8,0,100,1
2026-01-01T18:51:05.201357,2,0,1,-48,0.86,0.4,8,1,500,0
2026-01-01T18:51:06.148749,1,0,2,-66,0.86,0.6,8,0,500,1
2026-01-01T18:51:08.205478,2,0,1,-48,0.86,0.4,8,1,500,0
2026-01-01T18:51:09.630371,1,0,2,-67,0.86,0.7,8,1,1000,0
2026-01-01T18:51:11.207021,2,0,1,-49,0.86,0.4,8,1,500,0
2026-01-01T18:51:12.395498,1,0,3,-65,0.86,0.8,8,1,200,0
2026-01-01T18:51:13.809247,2,0,3,-48,0.86,0.4,8,1,100,0
2026-01-01T18:51:16.310661,2,0,3,-47,0.86,0.3,8,1,0,0
2026-01-01T18:51:16.901931,1,0,1,-67,0.86,0.8,8,0,2000,1
2026-01-01T18:51:18.915201,2,0,2,-48,0.86,0.2,8,1,100,0
2026-01-01T18:51:20.382892,1,0,2,-65,0.86,0.7,8,1,1000,0
2026-01-01T18:51:21.418187,2,0,3,-49,0.86,0.1,8,0,0,1
2026-01-01T18:51:23.864344,1,0,1,-65,0.86,0.7,8,1,1000,0
2026-01-01T18:51:23.916798,2,0,3,-48,0.86,0.0,8,0,0,1
2026-01-01T18:51:26.440495,2,0,3,-48,0.86,0.0,8,1,0,0
2026-01-01T18:51:27.345908,1,0,1,-67,0.86,0.7,8,0,1000,1
2026-01-01T18:51:29.123444,2,0,1,-48,0.86,0.0,8,1,200,0
2026-01-01T18:51:30.111615,1,0,3,-65,0.86,0.6,8,0,200,1
2026-01-01T18:51:31.824916,2,0,1,-50,0.86,0.0,8,1,200,0
2026-01-01T18:51:32.670867,1,0,3,-65,0.86,0.5,8,0,100,1
2026-01-01T18:51:34.429593,2,0,2,-48,0.86,0.0,8,1,100,0
2026-01-01T18:51:35.333183,1,0,3,-66,0.86,0.4,8,0,100,1
2026-01-01T18:51:36.939998,2,0,3,-48,0.86,0.0,8,1,0,0
2026-01-01T18:51:37.893392,1,0,3,-68,0.86,0.4,8,0,100,1
2026-01-01T18:51:39.434556,2,0,3,-48,0.86,0.0,8,1,0,0
2026-01-01T18:51:40.863064,1,0,1,-66,0.86,0.4,8,1,500,0
2026-01-01T18:51:42.140763,2,0,1,-47,0.86,0.0,8,1,200,0
2026-01-01T18:51:43.934974,1,0,1,-66,0.86,0.4,8,1,500,0
2026-01-01T18:51:44.743737,2,0,2,-48,0.86,0.1,8,0,100,1
2026-01-01T18:51:46.495131,1,0,3,-64,0.86,0.5,8,1,100,0
2026-01-01T18:51:47.252677,2,0,3,-48,0.86,0.1,8,0,0,1
2026-01-01T18:51:49.157447,1,0,3,-68,0.86,0.6,8,1,200,0
2026-01-01T18:51:49.852125,2,0,2,-48,0.86,0.1,8,0,100,1
2026-01-01T18:51:51.917880,1,0,3,-69,0.86,0.6,8,1,200,0
2026-01-01T18:51:52.364408,2,0,3,-48,0.86,0.1,8,0,0,1
2026-01-01T18:51:54.482580,1,0,3,-68,0.86,0.5,8,1,100,0
2026-01-01T18:51:54.962400,2,0,2,-48,0.86,0.1,8,0,100,1
2026-01-01T18:51:57.145068,1,0,3,-65,0.86,0.5,8,1,100,0
2026-01-01T18:51:57.467559,2,0,3,-48,0.86,0.1,8,0,0,1
2026-01-01T18:51:59.973024,2,0,3,-48,0.86,0.1,8,1,0,0
2026-01-01T18:52:00.114686,1,0,1,-67,0.86,0.5,8,0,500,1
2026-01-01T18:52:02.489416,2,0,3,-49,0.86,0.2,8,1,0,0
2026-01-01T18:52:03.084270,1,0,2,-69,0.86,0.5,8,0,500,1
2026-01-01T18:52:05.180205,2,0,2,-48,0.86,0.3,8,1,200,0
2026-01-01T18:52:05.743384,1,0,3,-65,0.86,0.4,8,0,100,1
2026-01-01T18:52:08.186342,2,0,1,-49,0.86,0.4,8,1,500,0
2026-01-01T18:52:08.409136,1,0,2,-66,0.86,0.3,8,0,200,1
2026-01-01T18:52:10.792112,2,0,3,-47,0.86,0.4,8,1,100,0
2026-01-01T18:52:11.174062,1,0,1,-67,0.86,0.2,8,0,200,1
2026-01-01T18:52:13.398189,2,0,3,-47,0.86,0.5,8,1,100,0
2026-01-01T18:52:13.836526,1,0,1,-66,0.86,0.2,8,0,200,1
2026-01-01T18:52:16.294218,1,0,3,-66,0.86,0.1,8,1,0,0
2026-01-01T18:52:16.401844,2,0,2,-50,0.86,0.6,8,0,500,1
2026-01-01T18:52:19.058998,1,0,1,-65,0.86,0.2,8,1,200,0
2026-01-01T18:52:19.408902,2,0,2,-49,0.86,0.6,8,0,500,1
2026-01-01T18:52:21.721412,1,0,1,-65,0.86,0.3,8,1,200,0
2026-01-01T18:52:22.909430,2,0,1,-48,0.86,0.6,8,1,1000,0
2026-01-01T18:52:24.794344,1,0,1,-66,0.86,0.4,8,1,500,0
2026-01-01T18:52:26.415402,2,0,1,-48,0.86,0.6,8,1,1000,0
2026-01-01T18:52:27.759499,1,0,2,-66,0.86,0.5,8,1,500,0
2026-01-01T18:52:29.922435,2,0,1,-48,0.86,0.6,8,1,1000,0
2026-01-01T18:52:30.733277,1,0,1,-65,0.86,0.5,8,0,500,1
2026-01-01T18:52:32.985732,2,0,1,-48,0.86,0.5,8,1,500,0
2026-01-01T18:52:33.778550,1,0,2,-67,0.86,0.5,8,0,500,1
2026-01-01T18:52:35.545606,2,0,3,-47,0.86,0.4,8,1,100,0
2026-01-01T18:52:36.364971,1,0,3,-65,0.86,0.5,8,0,100,1
2026-01-01T18:52:38.105550,2,0,3,-48,0.86,0.3,8,1,0,0
2026-01-01T18:52:39.436804,1,0,1,-64,0.86,0.5,8,1,500,0
2026-01-01T18:52:40.563223,2,0,3,-48,0.86,0.3,8,0,0,1
2026-01-01T18:52:41.997071,1,0,3,-65,0.86,0.4,8,1,100,0
2026-01-01T18:52:43.123491,2,0,3,-48,0.86,0.2,8,0,0,1
2026-01-01T18:52:44.966673,1,0,1,-64,0.86,0.5,8,1,500,0
2026-01-01T18:52:45.581176,2,0,3,-47,0.86,0.1,8,0,0,1
2026-01-01T18:52:48.038669,1,0,1,-66,0.86,0.5,8,1,500,0
2026-01-01T18:52:48.346048,2,0,1,-48,0.86,0.1,8,0,200,1
2026-01-01T18:52:50.598785,1,0,3,-64,0.86,0.5,8,1,100,0
2026-01-01T18:52:50.906108,2,0,2,-48,0.86,0.1,8,0,100,1
2026-01-01T18:52:53.364136,1,0,2,-66,0.86,0.4,8,1,200,0
2026-01-01T18:52:53.670767,2,0,1,-51,0.86,0.1,8,0,200,1
2026-01-01T18:52:55.821361,1,0,3,-69,0.86,0.3,8,1,0,0
2026-01-01T18:52:56.230743,2,0,2,-49,0.86,0.2,8,0,100,1
2026-01-01T18:52:58.381109,1,0,3,-69,0.86,0.3,8,1,0,0
2026-01-01T18:52:58.791031,2,0,3,-48,0.86,0.3,8,0,0,1
2026-01-01T18:53:01.044053,1,0,1,-66,0.86,0.3,8,1,200,0
2026-01-01T18:53:01.351037,2,0,3,-48,0.86,0.4,8,0,100,1
2026-01-01T18:53:03.730910,1,0,1,-66,0.86,0.3,8,1,200,0
2026-01-01T18:53:03.911063,2,0,3,-47,0.86,0.5,8,0,100,1
2026-01-01T18:53:06.471107,1,0,2,-65,0.86,0.3,8,1,200,0
2026-01-01T18:53:06.675834,2,0,2,-48,0.86,0.4,8,0,200,1
2026-01-01T18:53:08.929094,1,0,3,-69,0.86,0.3,8,1,0,0
2026-01-01T18:53:09.645374,2,0,1,-47,0.86,0.5,8,0,500,1
2026-01-01T18:53:11.488685,1,0,3,-65,0.86,0.2,8,1,0,0
2026-01-01T18:53:12.717733,2,0,2,-48,0.86,0.6,8,1,500,0
2026-01-01T18:53:14.048989,1,0,2,-67,0.86,0.1,8,1,100,0
2026-01-01T18:53:15.379873,2,0,3,-48,0.86,0.7,8,1,200,0
2026-01-01T18:53:16.711317,1,0,2,-67,0.86,0.0,8,1,100,0
2026-01-01T19:23:56.454120,2,0,3,-49,0.86,0.0,8,1,0,0
2026-01-01T19:23:57.746884,1,0,1,-58,0.65,0.0,5,1,252,0
2026-01-01T19:23:59.014404,2,0,3,-48,0.86,0.0,8,1,0,0
2026-01-01T19:24:00.394587,1,0,2,-58,0.65,0.0,5,1,123,0
2026-01-01T19:24:01.775445,2,0,2,-48,0.86,0.0,8,1,134,0
2026-01-01T19:24:03.039097,1,0,2,-57,0.65,0.0,5,1,123,0
2026-01-01T19:24:04.338800,2,0,3,-47,0.86,0.0,8,1,0,0
2026-01-01T19:24:05.813929,1,0,1,-57,0.65,0.0,5,1,252,0
2026-01-01T19:24:06.898889,2,0,3,-49,0.86,0.0,8,0,0,1
2026-01-01T19:24:08.585522,1,0,1,-58,0.65,0.0,5,1,252,0
2026-01-01T19:24:09.766153,2,0,1,-49,0.86,0.2,8,1,261,0
2026-01-01T19:24:11.100102,1,0,3,-58,0.65,0.0,5,1,0,0
2026-01-01T19:24:12.428928,2,0,2,-49,0.86,0.2,8,1,133,0
2026-01-01T19:24:13.870241,1,0,1,-59,0.65,0.0,5,1,251,0
2026-01-01T19:24:15.091051,2,0,2,-47,0.86,0.2,8,1,133,0
2026-01-01T19:24:16.388084,1,0,3,-57,0.65,0.0,5,1,0,0
2026-01-01T19:24:17.650851,2,0,3,-47,0.86,0.2,8,1,0,0
2026-01-01T19:24:19.038954,1,0,2,-57,0.65,0.0,5,1,123,0
2026-01-01T19:24:20.211174,2,0,3,-48,0.86,0.2,8,1,0,0
2026-01-01T19:24:21.821564,1,0,1,-58,0.65,0.0,5,1,252,0
2026-01-01T19:24:23.078163,2,0,1,-48,0.86,0.0,8,1,254,0
2026-01-01T19:24:24.476853,1,0,2,-57,0.65,0.0,5,1,123,0
2026-01-01T19:24:25.633912,2,0,3,-48,0.86,0.0,8,1,0,0
2026-01-01T19:24:27.002115,1,0,3,-58,0.65,0.0,5,1,0,0
2026-01-01T19:24:28.403103,2,0,2,-48,0.86,0.0,8,1,134,0
2026-01-01T19:24:29.560494,1,0,3,-57,0.65,0.0,5,1,0,0
2026-01-01T19:24:30.860915,2,0,3,-47,0.86,0.0,8,1,0,0
2026-01-01T19:24:32.337403,1,0,1,-57,0.65,0.0,5,1,252,0
2026-01-01T19:24:33.728073,2,0,1,-49,0.86,0.0,8,1,254,0
2026-01-01T19:24:34.982539,1,0,2,-58,0.65,0.0,5,1,123,0
2026-01-01T19:24:36.492826,2,0,2,-48,0.86,0.0,8,1,134,0
2026-01-01T19:24:37.626403,1,0,2,-58,0.65,0.0,5,0,123,1
2026-01-01T19:24:39.360077,2,0,1,-49,0.86,0.0,8,1,254,0
2026-01-01T19:24:40.411706,1,0,1,-58,0.65,0.2,5,0,257,1
2026-01-01T19:24:41.781600,2,0,3,-48,0.86,0.0,8,1,0,0
2026-01-01T19:24:43.246382,1,0,2,-57,0.65,0.4,5,1,313,0
2026-01-01T19:24:44.377967,2,0,3,-48,0.86,0.0,8,0,0,1
2026-01-01T19:24:46.492152,1,0,1,-57,0.65,0.4,5,1,722,0
2026-01-01T19:24:46.937660,2,0,3,-48,0.86,0.2,8,0,0,1
2026-01-01T19:24:49.332558,1,0,2,-58,0.65,0.4,5,1,313,0
2026-01-01T19:24:49.600011,2,0,2,-48,0.86,0.2,8,0,133,1
2026-01-01T19:24:52.168522,1,0,2,-58,0.65,0.4,5,1,313,0
2026-01-01T19:24:52.881169,2,0,1,-48,0.86,0.4,8,0,700,1
2026-01-01T19:24:54.947403,1,0,1,-57,0.65,0.2,5,1,257,0
2026-01-01T19:24:55.641732,2,0,3,-48,0.86,0.6,8,0,265,1
2026-01-01T19:24:57.595399,1,0,2,-57,0.65,0.0,5,1,123,0
2026-01-01T19:25:00.113749,1,0,3,-57,0.65,0.0,5,1,0,0
2026-01-01T19:25:00.966569,2,0,1,-48,0.86,0.8,8,0,2809,1
2026-01-01T19:25:02.767805,1,0,2,-57,0.65,0.0,5,1,123,0
2026-01-01T19:25:03.728077,2,0,3,-48,0.86,0.8,8,0,282,1
2026-01-01T19:25:05.562383,1,0,1,-57,0.65,0.0,5,1,252,0
2026-01-01T19:25:06.598641,2,0,3,-48,0.86,1.0,8,0,283,1
2026-01-01T19:25:08.116744,1,0,3,-58,0.65,0.0,5,1,0,0
2026-01-01T19:25:10.284757,2,0,2,-48,0.86,0.8,8,1,1245,0
2026-01-01T19:25:10.894092,1,0,1,-58,0.65,0.0,5,0,251,1
2026-01-01T19:25:13.049809,2,0,3,-49,0.86,0.6,8,1,265,0
2026-01-01T19:25:13.410908,1,0,3,-59,0.65,0.2,5,0,0,1
2026-01-01T19:25:16.080236,1,0,3,-60,0.65,0.4,5,1,141,0
2026-01-01T19:25:17.043404,2,0,1,-49,0.86,0.6,8,0,1478,1
2026-01-01T19:25:19.327302,1,0,1,-57,0.65,0.4,5,1,722,0
2026-01-01T19:25:20.217872,2,0,2,-49,0.86,0.6,8,0,643,1
2026-01-01T19:25:21.992752,1,0,3,-56,0.65,0.4,5,1,141,0
2026-01-01T19:25:23.494675,2,0,1,-48,0.86,0.4,8,1,700,0
2026-01-01T19:25:24.658414,1,0,3,-55,0.65,0.4,5,1,141,0
2026-01-01T19:25:26.669082,2,0,1,-49,0.86,0.4,8,1,700,0
2026-01-01T19:25:27.306749,1,0,2,-55,0.65,0.2,5,0,124,1
2026-01-01T19:25:29.843418,2,0,2,-49,0.86,0.6,8,1,643,0
2026-01-01T19:25:29.956507,1,0,2,-55,0.65,0.2,5,0,124,1
2026-01-01T19:25:32.794757,1,0,2,-55,0.65,0.4,5,1,313,0
2026-01-01T19:25:33.018073,2,0,2,-49,0.86,0.6,8,0,643,1
2026-01-01T19:25:35.463776,1,0,3,-55,0.65,0.4,5,1,141,0
2026-01-01T19:25:35.680416,2,0,3,-49,0.86,0.4,8,0,141,1
2026-01-01T19:25:38.548677,2,0,2,-49,0.86,0.4,8,1,329,0
2026-01-01T19:25:38.689438,1,0,1,-55,0.65,0.4,5,0,700,1
2026-01-01T19:25:41.210018,2,0,3,-49,0.86,0.4,8,1,141,0
2026-01-01T19:25:41.964261,1,0,2,-55,0.65,0.6,5,0,745,1
2026-01-01T19:25:43.872532,2,0,3,-49,0.86,0.4,8,1,141,0
2026-01-01T19:25:45.943070,1,0,1,-56,0.65,0.6,5,1,1441,0
2026-01-01T19:25:46.739774,2,0,2,-49,0.86,0.4,8,0,329,1
2026-01-01T19:25:48.630619,1,0,3,-55,0.65,0.4,5,1,141,0
2026-01-01T19:25:49.606768,2,0,2,-49,0.86,0.4,8,0,329,1
2026-01-01T19:25:51.513989,1,0,2,-57,0.65,0.4,5,1,313,0
2026-01-01T19:25:52.883588,2,0,1,-49,0.86,0.4,8,1,700,0
2026-01-01T19:25:54.765865,1,0,1,-56,0.65,0.4,5,1,722,0
2026-01-01T19:25:55.649760,2,0,2,-49,0.86,0.4,8,0,329,1
